Date,Returns,Unemployment Rate,Inflation Rate,Misery Index,local_price,Bullish,Neutral,Bearish
2015-03-18,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,-0.20617999829156886,0.1670534524362075,0.08785586141047208
2015-03-19,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,-0.14038441453217332,-0.038112227217437566,0.23907789917818567
2015-03-20,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,-0.14038441453217332,-0.038112227217437566,0.23907789917818567
2015-03-21,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,-0.14038441453217332,-0.038112227217437566,0.23907789917818567
2015-03-22,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,-0.14038441453217332,-0.038112227217437566,0.23907789917818567
2015-03-23,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,-0.14038441453217332,-0.038112227217437566,0.23907789917818567
2015-03-24,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,-0.14038441453217332,-0.038112227217437566,0.23907789917818567
2015-03-25,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,-0.14038441453217332,-0.038112227217437566,0.23907789917818567
2015-03-26,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,0.41491504206476315,-0.10077614971710436,-0.2255705731937805
2015-03-27,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,0.41491504206476315,-0.10077614971710436,-0.2255705731937805
2015-03-28,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,0.41491504206476315,-0.10077614971710436,-0.2255705731937805
2015-03-29,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,0.41491504206476315,-0.10077614971710436,-0.2255705731937805
2015-03-30,-0.9353178446598107,-0.03508771929824561,-0.6666666666666667,-0.024955436720142665,-0.0010427528675703845,0.41491504206476315,-0.10077614971710436,-0.2255705731937805
2015-03-31,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,0.41491504206476315,-0.10077614971710436,-0.2255705731937805
2015-04-01,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,0.41491504206476315,-0.10077614971710436,-0.2255705731937805
2015-04-02,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.07896476172137246,-0.12218574297998663,0.3108506082804898
2015-04-03,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.07896476172137246,-0.12218574297998663,0.3108506082804898
2015-04-04,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.07896476172137246,-0.12218574297998663,0.3108506082804898
2015-04-05,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.07896476172137246,-0.12218574297998663,0.3108506082804898
2015-04-06,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.07896476172137246,-0.12218574297998663,0.3108506082804898
