Date,EMA12_pctchg,RSI,Pct_Chg,MACD_sentiment,Upper_BB_pctchg,Lower_BB_pctchg,EMA_sentiment,Volume_sentiment,bull_target,bear_target
2019-11-04,2.3201809632734207,70.01008567369132,0.8585164587741945,0,0.8566398911773201,9.278719011447178,1,1,1,0
2019-11-05,2.278016249499952,71.15956127328447,0.37452740844321486,0,0.6700558481490432,8.817878257419585,1,1,1,0
2019-11-06,2.357747729564977,72.68898620939534,0.508818252576182,0,0.42699845588043916,8.642486260053794,1,1,1,0
2019-11-07,2.6255017767225253,74.78985891858598,0.7424948597178238,0,0.11613460508526548,8.944415454098086,1,0,0,1
2019-11-08,2.1837813574985736,74.5107146471672,-0.03350160386612622,0,0.5730397006796453,8.544536489681333,1,0,1,0
2019-11-11,1.6112761396629083,72.20092915926591,-0.26809625769762535,0,1.0905635328106897,7.740714186176061,1,1,1,0
2019-11-12,1.4749812842356163,72.65503096481308,0.13440526838401912,0,1.2831495158018367,7.605882856362264,1,0,1,0
2019-11-13,0.6997221940322285,67.07842133667312,-0.6375793005816366,0,2.0239280821059484,6.440591967405897,1,1,1,0
2019-11-14,0.7636687534337716,67.91173954659897,0.2026324373711974,0,1.89432351340698,6.11549284004671,1,0,1,0
2019-11-15,0.8746807860274579,69.03157633596365,0.26963236771264665,0,1.6811670828779917,5.84061945775182,1,1,1,0
2019-11-18,0.9107479097352087,69.87634398132798,0.20167887711726173,0,1.6443394693560291,5.748110969762451,1,1,0,1
2019-11-19,0.9408849380425052,70.73178761629693,0.20127935043932066,1,1.5479930290855297,5.53523656678471,1,1,0,1
2019-11-20,0.3955232611047686,66.04316085486874,-0.4687020189607205,1,2.0250098099074387,4.618550015918226,1,0,1,0
2019-11-21,0.24884282542972685,65.0531631369117,-0.10090406915161942,1,2.0421172944666717,3.9812342737992017,1,1,1,0
2019-11-22,0.837620066480309,68.7356159132127,0.7407384097747771,1,1.3250673962919461,4.293692564419081,1,1,1,0
2019-11-25,1.247750934093699,71.51321447756209,0.6350285213005735,1,0.8145448666295669,4.6040891378524105,1,0,1,0
2019-11-26,0.9687198807421366,70.45428602818363,-0.09963695130312811,1,0.9681831556462182,4.11934705225595,1,1,1,0
2019-11-27,1.1580762537226355,72.21735849555704,0.3989389612292671,1,0.6037077176203647,4.078456345893877,1,1,1,0
2019-11-29,0.8369179183564488,70.34340863012446,-0.16556669915895883,1,0.49128354963328186,3.090500224395383,1,1,1,0
2019-12-02,0.17041299230469825,63.62197917982046,-0.6301842005359215,1,0.9501146041283257,1.9685196529444626,1,0,1,0
2019-12-03,1.0460031994182717,51.88104288509423,-1.4018630900525797,1,2.265317568501493,0.4034043295248305,1,0,1,0
2019-12-04,0.09144613679839611,57.48516988627582,0.9478631368277979,1,1.2841822796191378,1.1805211598800758,1,0,1,0
2019-12-05,0.319327317976567,59.981953333816435,0.469481526093829,1,0.841421381926326,1.563546566198473,1,0,1,0
2019-12-06,1.3999508042400082,66.08005067308204,1.3351186184989317,1,0.182801012433354,3.057102560440796,1,1,1,0
2019-12-09,0.9849814889988897,64.2444763183951,-0.23056552508879946,1,0.2436914258663198,2.8697433843095124,1,1,1,0
2019-12-10,0.8603035988589506,64.39583127234943,0.03300865378341733,1,0.38765752565775113,2.903424299327273,1,1,1,0
2019-12-11,0.5302754844952903,62.41399510091849,-0.23102210094646525,1,0.7315359493659646,2.637306633504846,1,1,1,0
2019-12-12,2.100838442384855,70.58827779456934,1.9517041400002766,0,0.6531647724815658,4.804979476992988,1,0,1,0
2019-12-13,1.4653699212903912,67.64932150851033,-0.3569130805995302,0,0.0458753168569671,4.431248203800521,1,0,1,0
2019-12-16,1.5431132068415727,69.0308293027971,0.3581915129628799,0,0.06652247452664684,4.838901624667218,1,0,1,0
2019-12-17,1.6353766496140805,70.50313572856133,0.3893602868969337,0,0.09222448746189545,5.300995086645229,1,1,1,0
2019-12-18,1.020539093867032,66.81611392804734,-0.42017151218900484,0,0.7729406593304707,4.81373358765557,1,1,1,0
2019-12-19,0.8345204061463021,66.52936165344725,-0.03245773792658335,0,0.989381530806548,4.604546865957791,1,1,1,0
2019-12-20,0.3734603472375801,63.05044155393644,-0.38960693135464686,1,1.4420612338267014,3.9256616615297557,1,0,0,1
2019-12-23,0.12219772459769798,61.055020861302445,-0.22816067186417488,1,1.7313871789239648,3.518186463114669,1,1,1,0
2019-12-24,0.29697461081436904,62.33227965107022,0.22868243524485354,1,1.6068665166248306,3.6662944240260056,1,1,1,0
2019-12-26,0.720593165214232,65.29402595533172,0.5541071532038533,1,1.220750724192098,4.146469846087939,1,1,0,1
2019-12-27,0.38845317532128065,62.80418954679241,-0.25931903635926234,1,1.5874177394316358,3.799557269265618,1,1,1,0
2019-12-30,0.08022381730792176,60.0443343473899,-0.292493179229647,1,1.9353097795716983,3.3778805559062217,1,1,1,0
2019-12-31,0.3436889166869393,62.03066831036618,0.3259464813397006,1,1.653828655413937,3.471262898890129,1,1,0,1
2020-01-02,1.116087940666061,67.26195328671152,0.9746563689672305,1,0.5800998356366736,3.8157529962780434,1,1,0,1
2020-01-03,0.03592684295538636,57.8657216925859,-1.061775818906452,1,1.4390815887010293,2.1831598300911157,1,0,1,0
2020-01-06,0.024656897699062284,57.3455184670467,-0.06504213906884937,1,1.2972887031990188,1.6368243601475458,1,1,1,0
2020-01-07,0.5720210515155614,52.30742938366465,-0.6508260936220811,1,1.9039091328044895,0.8807530639265931,1,0,1,0
2020-01-08,0.06710982140800381,56.41052139811947,0.6550895875947482,1,1.1911287384653317,1.3203145325982224,1,0,1,0
2020-01-09,0.5796932131079487,59.92026878840238,0.6182900647182743,1,0.5410913332718995,1.6978668870369165,1,1,0,1
2020-01-10,0.14259059774840663,54.25442349394466,-0.7438536276481611,1,1.0411990806383709,0.5402344146268404,1,0,0,1
2020-01-13,0.4571289457957429,58.12764226466609,0.6842589795318377,1,0.39640627484736163,1.235055119958474,1,1,0,1
2020-01-14,0.221660724742151,56.659102138538536,-0.19417303133687502,1,0.6101953932630748,1.0165186783335614,1,0,0,1
2020-01-15,0.28004475450663135,52.623159506204985,-0.5512324106771493,1,1.1464582125978628,0.49706746137392144,1,0,0,1
2020-01-16,0.5053917329323051,57.74506269678215,0.8803405839322709,1,0.27621036558892265,1.3817839318981817,1,1,0,1
